data,id_aluno_anonimo,turma,categoria_reserva,dia_semana
2025-02-25,13aa0b70205d,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,531be3f53cb6,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,65c4dfa54706,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,63e872be2ff0,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,49e0e2bea2f1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,af2150281952,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,6b7745a01a99,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,7f322c365f5e,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,9fb9fdb73cd0,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,3ae623ef0547,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,18a9b7454ed9,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,1cb35ccd8f51,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,15a20d5624f1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,29a46f84fef3,1º B - MEC,PRATO SEM A PROTEINA TRADICIONAL E VEGETARIANA,Terça-feira
2025-02-25,344293b0a359,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,ee6d9cabbd62,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,2943f13141f4,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,a62ff62c3ca1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,2c5488e64d4a,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,ff36875fc73b,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,8f3880a65e10,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,f5152a1e93a1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,eb836b5d098b,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,db6cfb0073b0,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,85567f102e4f,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,08352becd6b1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,5a1fdf502ad1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,4c4b7c39f13b,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,6d496ba8faf4,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,cd0b54079260,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-25,388ba8d92202,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-02-26,772130313177,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,ea7f78b39383,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,a9d0dd49108a,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,a1dbb834590b,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,47ea4259aebe,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,040eef61e258,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,33acb4bc7754,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,e10f01b71019,1º A - MEC,PRATO VEGETARIANO (A OPÇÃO PROTÉICA NÃO É CARNE),Quarta-feira
2025-02-26,9ea9ebb83721,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,2a22f48c531e,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,4e184a46a6f6,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,de2191ca835f,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,293d4dade7b4,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,2805df6072ae,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,4674412bd2fa,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,1e57be41a013,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,90f5a0342ec9,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,3d97ba9f7523,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,772a94c9d8c7,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,a798330c2351,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,5a165e86851e,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,b2d88ec926a1,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,dce3c331d630,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,ef29dc683090,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,9884b9bfb8fc,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,dd07d058b106,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,9265272adfd5,1º A - MEC,PRATO VEGETARIANO (A OPÇÃO PROTÉICA NÃO É CARNE),Quarta-feira
2025-02-26,2877a4c33350,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,33262203a977,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,023886d488c5,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,efdc2c15dba5,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,0ed03ff72524,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,f6577d609edc,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,f952e271f8eb,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,05dc8738db99,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,4018ed976111,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,1e5e8f282d59,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,ebb56062e4d9,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,4085b0a131d5,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,2022c28006fb,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,1b0984d51aa7,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,bf04e4b2c5fd,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,ea36f6b0016c,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,654f874b1492,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,f046fedc86bc,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,c33c2152e936,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,13aa0b70205d,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,531be3f53cb6,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,65c4dfa54706,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,63e872be2ff0,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,49e0e2bea2f1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,af2150281952,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,6b7745a01a99,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,7f322c365f5e,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,26629117c59b,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,9fb9fdb73cd0,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,3ae623ef0547,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,18a9b7454ed9,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,1cb35ccd8f51,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,15a20d5624f1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,29a46f84fef3,1º B - MEC,PRATO SEM A PROTEINA TRADICIONAL E VEGETARIANA,Quarta-feira
2025-02-26,344293b0a359,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,ee6d9cabbd62,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,2943f13141f4,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,a62ff62c3ca1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,2c5488e64d4a,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,ff36875fc73b,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,8f3880a65e10,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,f5152a1e93a1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,b2dfe6286b95,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,eb836b5d098b,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,87671c31b33e,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,85567f102e4f,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,08352becd6b1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,5a1fdf502ad1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,4c4b7c39f13b,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,6d496ba8faf4,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,cd0b54079260,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,4eb9aa39efe5,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,6271d49142ae,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,bdedbfa75ab5,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,a2a66182c619,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,b178e12462fe,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,fdf6171b69f3,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,c78179ad750c,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,01f8451aaa06,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,2254d98be549,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,038ea106aae6,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,6af904f5bee1,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,10eed8dbb990,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,ca38cf9a4795,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,19568dd9f215,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,1e569095fb53,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,e5347006116c,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,dd21cb91de2f,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,954ecee0f224,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,1e98c346dfb0,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,f728a8f88c37,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,3a8d2c066871,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,f158428f41da,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,65c644149cb8,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,d836abb9aa16,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,08be930b8dfc,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,99250719f233,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,8dbcf1d060dd,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,583b698fc11e,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,e8011f9b6da2,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,c15d25d9c7df,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,38b2ed4da376,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,7ecb38769994,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,00fd4a6f4d39,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,1dee5ac6592c,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,cc02ca1ca595,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,9d46cfe9afd3,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,4008718f459e,2º A - MEC,PRATO VEGETARIANO (A OPÇÃO PROTÉICA NÃO É CARNE),Quarta-feira
2025-02-26,182ab2b515c7,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,3bbeeb77a9b7,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,916a76566a04,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,0b7b89463848,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,f5a842dc5642,2º B - MEC,PRATO VEGETARIANO (A OPÇÃO PROTÉICA NÃO É CARNE),Quarta-feira
2025-02-26,46b817512975,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,0971a43c824f,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,630e7bd9ef78,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,acf394aac1e6,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,673448f6a0ed,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,fc6d6e7ec3f7,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,6eec639912bc,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,a68fe0403fa5,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,6b8189fe4c94,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,7d186ed0a704,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,82a20e4f739f,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,51613989a44d,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,3eb8847a2ddd,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,9a8c0048d01a,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,882e13e14ee1,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,36a6ba66bcdb,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,8e3579668e22,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,5b05f5381029,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,0b7c89f1b49a,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,bd3acd0cb3d8,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,2cb319d4a66d,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,f8bfdf96a81c,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,2e901fb109e1,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,0df25cb54aa4,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,7a2268f31f0e,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,14fd70902b6d,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,49bc71388ba8,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,d43c1b4d5f48,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,b533d190a8db,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,589505b2bb0c,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-26,388ba8d92202,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-02-27,772130313177,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,ea7f78b39383,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,a9d0dd49108a,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,a1dbb834590b,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,47ea4259aebe,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,040eef61e258,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,33acb4bc7754,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,e10f01b71019,1º A - MEC,PRATO VEGETARIANO (A OPÇÃO PROTÉICA NÃO É CARNE),Quinta-feira
2025-02-27,9ea9ebb83721,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,2a22f48c531e,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,4e184a46a6f6,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,de2191ca835f,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,293d4dade7b4,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,2805df6072ae,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,4674412bd2fa,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,1e57be41a013,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,90f5a0342ec9,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,3d97ba9f7523,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,772a94c9d8c7,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,a798330c2351,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,5a165e86851e,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,b2d88ec926a1,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,dce3c331d630,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,ef29dc683090,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,9884b9bfb8fc,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,dd07d058b106,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,9265272adfd5,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,2877a4c33350,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-02-27,33262203a977,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
